id,contest_name,company_type,institution,target,rewards,app_period,contest_benefit,fields
117907,장흥군 도시브랜드 슬로건 공모,공공기관/공기업,장흥군,대상 제한 없음,330만 원,22.11.23 ~ 23.1.21,기타,네이밍/슬로건
117980,이미지로 세뱃돈 벌자 (PPAVE 설날 사진/영상 공모전),중소기업,피아스페이스 주식회사,대상 제한 없음,-,23.1.16 ~ 23.1.27,기타,"사진/영상/UCC, 기타"
117985,2023 제 1 회 CCC 커튼콜 마케팅 공모전 (~04.14),중소기업,라이브콘테스트,대상 제한 없음,2800만 원,23.1.1 ~ 23.4.14,"기타, 상장 수여",광고/마케팅
117988,2023 제 1 회 친환경 의자 아이디어 공모전 (~02.09),중소기업,라이브콘테스트,대상 제한 없음,1740만 원,22.12.14 ~ 23.2.9,상장 수여,"기획/아이디어, 건축/건설/인테리어"
117990,제1회 대미 슬로건 공모전 (~02.13),중소기업,라이브콘테스트,대상 제한 없음,100만 원,23.1.2 ~ 23.2.13,상장 수여,네이밍/슬로건
117992,2023 중소기업 지원사업 알리미 공모전,중소기업,라이브콘테스트,대상 제한 없음,890만 원,22.12.29 ~ 23.2.17,상장 수여,"사진/영상/UCC, 디자인/순수미술/공예"
118017,부산국제단편영화제 오퍼레이션 키노 12기,기타,(사)부산국제단편영화제,대학생,170만 원,23.1.9 ~ 23.1.29,기타,"기획/아이디어, 사진/영상/UCC"
118037,사회복지 더하기 디지털기술 아이디어 공모전,기타,해나바나나앤파트너스,대상 제한 없음,200만 원,23.1.20 ~ 23.2.21,"기타, 상장 수여","기획/아이디어, 학술"
118038,[위키북스] 디자인 아이디어 실전 챌린지 1기 모집,중소기업,위키북스,대상 제한 없음,-,23.1.16 ~ 23.1.22,상장 수여,디자인/순수미술/공예
118043,이달의 이천 유튜버 시즌2 (1기),공공기관/공기업,이천시청,대상 제한 없음,150만 원,23.1.1 ~ 23.1.31,상장 수여,사진/영상/UCC
118053,2023 국제청소년환경미디어콘테스트,비영리단체/협회/재단,환경교육재단한국사무소,대상 제한 없음,-,23.1.16 ~ 23.2.28,"기타, 상장 수여","사진/영상/UCC, 학술"
118087,2023 RIS 해커톤 대회,기타,에스이메이커스(주),대상 제한 없음,-,23.1.2 ~ 23.1.20,기타,"기획/아이디어, 과학/공학"
118089,"DOSA, 3차 아트공모전 개최",중소기업,PROJECT DOSA,대상 제한 없음,130만 원,23.1.16 ~ 23.3.6,입사시 가산점,캐릭터/만화/게임
118095,'나의 벽(MY BARRIER)' 이야기 공모,비영리단체/협회/재단,사단법인 오늘은,"대학생, 직장인/일반인",30만 원,23.1.16 ~ 23.1.31,상장 수여,"문학/시나리오, 기획/아이디어"
118136,2023 감성글판 봄편 문안 공모,공공기관/공기업,청주시청,대상 제한 없음,30만 원,23.1.13 ~ 23.1.27,기타,문학/시나리오
118137,TAMTAM NFT 디자인 공모전,중소기업,엘에스웨어(주),"대학생, 직장인/일반인",65만 원,23.1.16 ~ 23.2.12,기타,디자인/순수미술/공예
118138,(주)코메론 창사 60주년 미술ㆍ사진 작품 대전 공모전,중소기업,(주)코메론,대상 제한 없음,900만 원,23.2.1 ~ 23.3.28,기타,"사진/영상/UCC, 디자인/순수미술/공예"
118139,메타버스 아카데미 해커톤 대회,중소기업,포항테크노파크,"대학생, 직장인/일반인",600만 원,23.1.15 ~ 23.2.1,기타,과학/공학
118140,2023년 김천시 아동친화도시 슬로건 공모전,공공기관/공기업,김천시,대상 제한 없음,100만 원,23.1.16 ~ 23.2.3,기타,네이밍/슬로건
118141,봉화군 도시브랜드(BI) 네이밍 공모전,공공기관/공기업,봉화군,대상 제한 없음,230만 원,23.1.11 ~ 23.2.3,기타,네이밍/슬로건
118143,한양사이버대학교 공유가치 콘텐츠 공모전,기타,한양사이버대학교,"대학생, 직장인/일반인",1050만 원,22.12.5 ~ 23.1.25,"기타, 상장 수여",사진/영상/UCC
118144,커리어포트폴리오 PT 경진대회,기타,한국바른채용인증원,"대학생, 직장인/일반인",240만 원,23.1.13 ~ 23.1.27,기타,창업
118165,2018 평창 동계올림픽대회 및 동계패럴림픽대회 개최 5주년 기념 SNS 사진 공모전,중소기업,2018평창기념재단,대상 제한 없음,500만 원,23.1.16 ~ 23.1.29,"기타, 상장 수여",사진/영상/UCC
118201,제2회 윌리엄 E. 웨버 대령 에세이 콘테스트,비영리단체/협회/재단,한미동맹재단,청소년,600만 원,23.1.1 ~ 23.8.31,상장 수여,문학/시나리오
118241,[온라인 활동] 제4회 잇기 아이디어톤 모집,중소기업,잇기,대상 제한 없음,18만 원,23.1.2 ~ 23.1.26,상장 수여,"기획/아이디어, 광고/마케팅"
118283,2023 SEEnario 공모전 [OTT용 웹드라마 대본 공모전],스타트업,(주)스튜디오사월,대상 제한 없음,100만 원,23.1.17 ~ 23.2.28,기타,문학/시나리오
118296,[매일경제] 제1회 대한민국 NFT 디지털아트대전,대기업,매일경제,대상 제한 없음,2800만 원,23.1.13 ~ 23.2.28,상장 수여,"디자인/순수미술/공예, 예체능/패션"
118306,"글로벌 400만 다운로드, 구글플레이 올해의 자기계발앱 '하루콩' 디자인 컨테스트 대학생 대외활동 공모전 채용 사이트 링커리어 https://linkareer.com/",스타트업,블루시그넘,대상 제한 없음,100만 원,23.1.17 ~ 23.1.27,"입사시 가산점, 인턴/정규직채용",디자인/순수미술/공예
118329,2023 제3회 비룡소 사각사각 그림책상,중소기업,비룡소,"대학생, 직장인/일반인",1000만 원,23.1.1 ~ 23.3.31,"기타, 상장 수여","문학/시나리오, 디자인/순수미술/공예"
118330,우리유산균 바료랑 유튜브 영상 공모전,중소기업,(주)비타바이오,대상 제한 없음,200만 원,23.1.17 ~ 23.3.17,기타,사진/영상/UCC
118331,매일경제MBN & GIA 미네르바 바칼로레아 제 2회 WONDERCHILD 창의발명대회,기타,매일경제MBN & GIA 미네르바 바칼로레아 / 잡오브브라더스,청소년,760만 원,22.12.14 ~ 23.1.25,"기타, 상장 수여",기획/아이디어
118332,2023 Next New Creator with BELIFT LAB 프로듀서 모집,대기업,빌리프랩 / 하이브,대상 제한 없음,500만 원,23.1.19 ~ 23.2.17,기타,예체능/패션
118333,2023 썸썸스페이스 상반기 예비창업팀 모집,비영리단체/협회/재단,성남시청소년재단 중원청소년수련관,"대학생, 직장인/일반인",200만 원,23.1.16 ~ 23.2.1,기타,창업
118334,고향사랑기부금 활용 아이디어 공모전,공공기관/공기업,수원,대상 제한 없음,100만 원,23.1.1 ~ 23.1.20,기타,기획/아이디어
118335,제1회 이음센터 아이디어 공모전,비영리단체/협회/재단,구미중독관리통합지원센터,대상 제한 없음,18만 원,23.1.5 ~ 23.1.27,기타,기획/아이디어
118336,"주연테크, 대표 캐릭터 네이밍 공모",중소기업,(주)주연테크,대상 제한 없음,-,23.1.4 ~ 23.1.25,기타,네이밍/슬로건
118337,전남 해남군 1월 공모제안(해남군 어린이 공룡대축제 명칭 및 주제 공모),공공기관/공기업,전라남도 해남군,대상 제한 없음,530만 원,23.1.16 ~ 23.1.31,기타,기획/아이디어
118355,[데이콘 Basic] 음악 장르 분류 AI 경진대회 (~1/30),기타,데이콘,대상 제한 없음,-,23.1.16 ~ 23.1.30,"입사시 가산점, 기타","과학/공학, 기획/아이디어"
118356,2023년 국가물관리위원회 영상 공모전,공공기관/공기업,국가물관리위원회,대상 제한 없음,1000만 원,23.1.17 ~ 23.3.8,기타,"사진/영상/UCC, 광고/마케팅"
118404,Kickstart Asia 2022_Transformative Innovation Startup Workshop,기타,킥스타트아시아,대학생,100만 원,23.1.2 ~ 23.1.25,기타,"창업, 기획/아이디어"
118477,일상기록앱 2nd 하루콩 디자인 컨테스트,중소기업,블루시그넘,대상 제한 없음,-,23.1.17 ~ 23.1.20,기타,디자인/순수미술/공예
118478,저출산인식조사 네이밍 공모,비영리단체/협회/재단,인구보건복지협회,대상 제한 없음,25만 원,23.1.17 ~ 23.2.3,기타,네이밍/슬로건
118479,2023년 토지문학제 문학작품 공모,공공기관/공기업,하동군,대상 제한 없음,1250만 원,23.1.19 ~ 23.3.15,"기타, 상장 수여",문학/시나리오
118480,2023 아주웹툰 슈퍼루키 발굴전,중소기업,아주경제신문,대상 제한 없음,880만 원,23.1.18 ~ 23.2.28,기타,디자인/순수미술/공예
118481,2023 광화문광장 영상창 전시콘텐츠 공모,공공기관/공기업,서울특별시,대상 제한 없음,300만 원,23.1.18 ~ 23.2.8,기타,사진/영상/UCC
118482,2023 도전! 대학생 토론대회,기타,국회의원 안규백,대학생,-,23.1.18 ~ 23.2.5,"기타, 상장 수여",기타
118483,제4회 건설·교통신기술 슬로건 공모전,비영리단체/협회/재단,한국건설교통신기술협회,대상 제한 없음,200만 원,23.1.27 ~ 23.3.27,기타,"네이밍/슬로건, 건축/건설/인테리어"
118484,Dr.min의 MUSIC Community: HOPE 보컬 페스티벌 2회,중소기업,닥터민뮤직,대상 제한 없음,100만 원,23.2.1 ~ 23.2.15,기타,예체능/패션
118511,대덕연구단지 50주년 의미와 미래비전 설문조사(선착순 500명 상품권 지급),중소기업,(주) 대덕넷,대상 제한 없음,-,23.1.9 ~ 23.1.20,기타,기타
118580,전주토끼 선발대회,중소기업,(주)큐앤씨에이전시,대상 제한 없음,200만 원,23.1.16 ~ 23.1.29,기타,사진/영상/UCC
118628,2023 한국에서 가장 아름다운 책(BBDK) 공모,비영리단체/협회/재단,대한출판문화협회,직장인/일반인,-,22.12.14 ~ 23.1.31,"기타, 상장 수여","디자인/순수미술/공예, 문학/시나리오"
118629,동아시아 문화도시 미디어 및 온라인 인플루언서 투어 2023 로고 디자인 공모전,기타,한중일 3국 협력 사무국,대상 제한 없음,198만 원,23.1.10 ~ 23.2.24,기타,디자인/순수미술/공예
118630,나주시 대표 맛집 나주밥상 브랜드 BI 디자인 공모,공공기관/공기업,나주시,대상 제한 없음,500만 원,23.1.4 ~ 23.1.27,기타,디자인/순수미술/공예
118636,재)광명시자원봉사센터 20주년 기념 캐릭터 네이밍 공모전,기타,재)광명시자원봉사센터,대상 제한 없음,30만 원,23.1.16 ~ 23.3.31,기타,네이밍/슬로건
118665,이월드 SNS 포토 콘테스트,대기업,(주)이월드,대상 제한 없음,100만 원,22.12.16 ~ 23.1.27,기타,사진/영상/UCC
118677,제40회 기상기후 사진·영상 공모전,기타,디투씨,대상 제한 없음,1800만 원,23.1.19 ~ 23.2.19,상장 수여,사진/영상/UCC
118685,저출산인식조사 네이밍 공모 이벤트,비영리단체/협회/재단,인구보건복지협회,대상 제한 없음,50만 원,23.1.17 ~ 23.2.3,기타,"기획/아이디어, 네이밍/슬로건"
118728,[라이블리] 전국 대학생 음악 대전(음대전),스타트업,테아트룸,대학생,230만 원,23.1.16 ~ 23.2.13,기타,"예체능/패션, 사진/영상/UCC"
118758,"[추천공모전]Happy+ 돌봄의 혁신, 복지의 발견 복지 아이디어·사례 공모전",중소기업,씽굿,대상 제한 없음,630만 원,23.1.18 ~ 23.2.15,상장 수여,"기획/아이디어, 사진/영상/UCC"
118768,2023 경남관광박람회 경남관광명소 사진전,기타,(주)케이앤씨,대상 제한 없음,240만 원,23.1.20 ~ 23.3.5,기타,사진/영상/UCC
118781,[로레알코리아] 2023 로레알 브랜드스톰 마케팅 공모전 (~2/27),중소기업,로레알코리아,대학생,-,23.1.17 ~ 23.2.27,인턴/정규직채용,"기획/아이디어, 광고/마케팅"
118806,프로메테우스 스타트업 해커톤,중소기업,(주)인공지능팩토리,대학생,350만 원,23.1.20 ~ 23.1.28,기타,과학/공학
118833,The Global Best M-Gov Award,기타,UAE World Government Summit,대학생,5억 5000만 원,23.1.20 ~ 23.1.31,기타,과학/공학
118835,제9회 천안시장애인체육대회 대회 상징물 공모전,비영리단체/협회/재단,천안시장애인체육회,대상 제한 없음,78만 원,23.1.20 ~ 23.2.16,기타,디자인/순수미술/공예
118836,2023 내나라 여행박람회 슬로건 공모전,공공기관/공기업,문화체육관광부 / 한국관광협회중앙회,대상 제한 없음,-,23.1.20 ~ 23.2.8,기타,네이밍/슬로건
118838,2023 IT 코딩 발명아이디어 경진대회 (장애인을 위한 IT 코딩 발명품 아이디어),기타,사) 행복일자리운동본부,청소년,-,23.1.1 ~ 23.2.28,"기타, 상장 수여",과학/공학
118975,제4회 건설·교통신기술 슬로건 공모전,비영리단체/협회/재단,한국건설교통신기술협회,대상 제한 없음,650만 원,23.1.27 ~ 23.3.27,"실제상용화, 상장 수여","기획/아이디어, 네이밍/슬로건"
118989,제23회 대한민국국제청소년영화제 포스터 디자인 공모전,비영리단체/협회/재단,사단법인 국제청소년영상예술진흥원,"청소년, 대학생",250만 원,23.1.25 ~ 23.2.25,상장 수여,"기획/아이디어, 디자인/순수미술/공예"
119058,2023 PLOT STAGE 작품 공모,중소기업,극장 PLOT,대상 제한 없음,-,23.1.30 ~ 23.2.19,기타,예체능/패션
119059,2023 청소년 국제 미술 공모전 ART+SCIENCE INTERNATIONAL COMPEITION,기타,ASIC Awards / ASIC,청소년,-,23.1.16 ~ 23.2.12,"기타, 상장 수여",디자인/순수미술/공예
119060,충청지방통계청 2023년 지역통계 아이디어 공모전,기타,충청지방통계청,대상 제한 없음,140만 원,23.1.20 ~ 23.2.19,기타,기획/아이디어
119061,2023 서울 청년 연설대전,기타,더불어민주당 서울특별시당 / 더불어민주당 서울시당 청년위원회,대상 제한 없음,-,23.1.12 ~ 23.1.25,"기타, 상장 수여",기획/아이디어
119062,2023년 김해시 규제개혁 아이디어 공모전,공공기관/공기업,김해시,대상 제한 없음,320만 원,23.2.1 ~ 23.3.17,기타,기획/아이디어
119063,도봉구 대표 캐릭터 네이밍 공모,공공기관/공기업,도봉구,대상 제한 없음,100만 원,23.1.20 ~ 23.2.15,기타,네이밍/슬로건
119064,2023 세계 물의 날 기념 물사랑 그림ㆍ사진 공모전,공공기관/공기업,대전광역시,대상 제한 없음,-,23.2.20 ~ 23.3.7,"기타, 상장 수여",디자인/순수미술/공예
119065,2023 청주시 규제개혁 아이디어 공모전,공공기관/공기업,청주시,대상 제한 없음,200만 원,23.2.1 ~ 23.3.17,기타,기획/아이디어
119066,인구감소 대응방안을 위한 2023년 함안군 군민제안 공모전,공공기관/공기업,경상남도 함안군,대상 제한 없음,350만 원,23.1.19 ~ 23.2.8,기타,기획/아이디어
119214,2023음악교육신문 대구지사 콩쿠르(상반기),중소기업,음악교육신문 대구지사 / 드림아트,대상 제한 없음,140만 원,23.1.26 ~ 23.5.18,기타,예체능/패션
119217,"모든 가능성을 위한 패션, 하티스트 크리에이터 공모전",기타,삼성물산 패션부문 · 장애인먼저실천운동본부,대상 제한 없음,850만 원,23.2.1 ~ 23.2.14,기타,예체능/패션
119221,2023 세종 가든쇼 장미원 리뉴얼 공모전,공공기관/공기업,세종특별자치시,"대학생, 직장인/일반인",1000만 원,23.2.13 ~ 23.2.14,"기타, 상장 수여",디자인/순수미술/공예
119222,2023년 제10회 문경시 관광기념품 공모전,공공기관/공기업,문경시 / 문경관광진흥공단,대상 제한 없음,510만 원,23.4.10 ~ 23.4.14,기타,디자인/순수미술/공예
119228,2023년 충남형 다회용컵 명칭 공모전,비영리단체/협회/재단,에스이임파워 사회적협동조합,대상 제한 없음,100만 원,23.1.25 ~ 23.2.12,기타,네이밍/슬로건
